"","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","AGHEADER","YEAR","MSA","COUNTY","SEQNO","SUB","CORE","COVBY","POP","AGENCY","STNAME","MONTH","MOHEADER","BREAK","AREO","ZERO","DTLASTUP","DTPRUP1","DTPRUP2","JUVDISP","JDHANDDP","JDREFJC","JDREFWA","JDREFOPA","JDREFCC","OFFENSE","OCCUR","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","AW","AB","AI","AA","JW","JB","JI","JA","AH","AN","JH","JN"
"979681","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","24","14","0","0","1","4","5","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","6","0","0","0","6","7","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979682","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","26","21","0","0","0","1","1","0","1","0","0","0","0","1","1","3","1","0","3","2","2","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","15","3","0","1","2","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979683","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","28","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979684","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","03","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979685","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","04","5","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979686","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","05","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979687","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","06","37","0","1","1","1","0","0","0","2","2","2","1","1","0","1","3","3","2","2","0","0","1","1","0","1","1","0","1","3","1","2","2","1","3","4","0","6","4","4","6","1","0","0","1","2","45","11","0","2","6","3","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979688","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","08","16","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","1","9","3","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979689","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","10","5","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979690","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979691","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979692","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","14","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979693","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979694","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","18","21","0","0","0","1","1","1","0","2","0","2","0","4","3","2","6","0","1","1","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0","0","0","1","0","0","0","0","21","5","0","1","2","2","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979695","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","180","12","0","0","0","0","0","0","0","1","0","0","0","2","1","1","5","0","0","1","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979696","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","18A","12","0","0","0","0","0","0","0","1","0","0","0","2","1","1","4","0","0","1","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979697","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","18C","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979698","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","185","16","0","0","0","1","1","1","0","1","0","2","0","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","12","0","0","1","1","2","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979699","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","18E","6","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979700","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","18F","14","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","6","0","0","1","1","2","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979701","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","18G","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979702","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","20","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","3","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979703","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","21","12","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","12","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979704","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979705","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","11","Month header present","3","3","Not used","20413","0","0","3","6","8","0","0","9","23","13","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","9","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
